earth_date_time,Ls,mars_month,mars_year,mars_season,sunrise,sunset,day_length,avg_ground_temp,max_ground_temp,min_ground_temp,avg_air_temp,max_air_temp,min_air_temp,mean_pressure,UV_Radiation
2020-03-02,159.0,6,5,winter,05:27:00,17:21:00,714.0,-38.5,-8.0,-69.0,-34.5,12.0,-81.0,710.0,2
2020-03-03,159.0,6,5,winter,05:26:00,17:21:00,715.0,-41.5,-13.0,-70.0,-29.5,14.0,-73.0,712.0,2
2020-03-04,160.0,6,5,winter,05:26:00,17:21:00,715.0,-41.0,-13.0,-69.0,-31.0,14.0,-76.0,712.0,2
2020-03-05,160.0,6,5,winter,05:26:00,17:21:00,715.0,-40.0,-10.0,-70.0,-30.5,14.0,-75.0,711.0,2
2020-03-06,161.0,6,5,winter,05:26:00,17:21:00,715.0,-40.0,-10.0,-70.0,-32.5,14.0,-79.0,712.0,2
2020-03-07,161.0,6,5,winter,05:26:00,17:21:00,715.0,-36.5,-2.0,-71.0,-33.5,6.0,-73.0,713.0,2
2020-03-08,162.0,6,5,winter,05:25:00,17:21:00,716.0,-35.5,-1.0,-70.0,-35.0,6.0,-76.0,716.0,2
2020-03-09,163.0,6,5,winter,05:25:00,17:21:00,716.0,-39.5,-10.0,-69.0,-33.0,5.0,-71.0,715.0,2
2020-03-10,163.0,6,5,winter,05:25:00,17:20:00,715.0,-37.0,-6.0,-68.0,-31.5,5.0,-68.0,715.0,3
2020-03-11,164.0,6,5,winter,05:25:00,17:20:00,715.0,-37.5,-4.0,-71.0,-32.0,6.0,-70.0,716.0,3
2020-03-12,164.0,6,5,winter,05:25:00,17:20:00,715.0,-38.0,-3.0,-73.0,-36.5,2.0,-75.0,715.0,2
2020-03-13,165.0,6,5,winter,05:24:00,17:20:00,716.0,-37.5,-5.0,-70.0,-33.0,2.0,-68.0,714.0,2
2020-03-14,165.0,6,5,winter,05:24:00,17:20:00,716.0,-39.0,-8.0,-70.0,-32.5,1.0,-66.0,716.0,3
2020-03-15,166.0,6,5,winter,05:24:00,17:20:00,716.0,-39.0,-8.0,-70.0,-35.5,0.0,-71.0,718.0,3
2020-03-16,166.0,6,5,winter,05:24:00,17:20:00,716.0,-41.0,-12.0,-70.0,-36.0,0.0,-72.0,718.0,3
2020-03-18,168.0,6,5,winter,05:23:00,17:20:00,717.0,-38.0,-7.0,-69.0,-34.0,1.0,-69.0,718.0,3
2020-03-19,168.0,6,5,winter,05:23:00,17:20:00,717.0,-37.0,-5.0,-69.0,-15.0,0.0,-30.0,720.0,3
2020-03-20,169.0,6,5,winter,05:23:00,17:20:00,717.0,-37.5,-6.0,-69.0,-9.0,-2.0,-16.0,720.0,3
2020-03-21,169.0,6,5,winter,05:23:00,17:20:00,717.0,-38.0,-6.0,-70.0,-29.5,-1.0,-58.0,721.0,3
2020-03-22,170.0,6,5,winter,05:23:00,17:20:00,717.0,-37.5,-6.0,-69.0,-34.0,2.0,-70.0,721.0,3
2020-03-23,170.0,6,5,winter,05:22:00,17:20:00,718.0,-37.0,-5.0,-69.0,-32.0,1.0,-65.0,721.0,3
2020-03-24,171.0,6,5,winter,05:22:00,17:20:00,718.0,-38.0,-6.0,-70.0,-35.5,3.0,-74.0,722.0,3
2020-03-25,171.0,6,5,winter,05:22:00,17:20:00,718.0,-38.5,-9.0,-68.0,-31.5,1.0,-64.0,723.0,3
2020-03-26,172.0,6,5,winter,05:22:00,17:20:00,718.0,-37.0,-6.0,-68.0,-36.0,2.0,-74.0,724.0,3
2020-03-27,173.0,6,5,winter,05:22:00,17:20:00,718.0,-37.5,-6.0,-69.0,-33.5,2.0,-69.0,726.0,3
2020-03-28,173.0,6,5,winter,05:22:00,17:20:00,718.0,-36.5,-5.0,-68.0,-32.5,2.0,-67.0,727.0,3
2020-03-29,174.0,6,5,winter,05:21:00,17:20:00,719.0,-38.0,-8.0,-68.0,-31.5,2.0,-65.0,727.0,3
2020-03-30,174.0,6,5,winter,05:21:00,17:20:00,719.0,-39.5,-10.0,-69.0,-36.0,2.0,-74.0,728.0,3
2020-03-31,175.0,6,5,winter,05:21:00,17:20:00,719.0,-38.0,-7.0,-69.0,-32.0,3.0,-67.0,728.0,3
2020-04-01,175.0,6,5,winter,05:21:00,17:20:00,719.0,-38.0,-5.0,-71.0,-33.5,4.0,-71.0,731.0,3
2020-04-02,176.0,6,5,winter,05:21:00,17:20:00,719.0,-35.0,-3.0,-67.0,-32.5,3.0,-68.0,731.0,3
2020-04-03,177.0,6,5,winter,05:21:00,17:20:00,719.0,-36.0,-4.0,-68.0,-32.0,2.0,-66.0,732.0,3
2020-04-04,177.0,6,5,winter,05:20:00,17:20:00,720.0,-37.0,-6.0,-68.0,-31.5,3.0,-66.0,732.0,3
2020-04-06,178.0,6,5,winter,05:20:00,17:20:00,720.0,-36.0,-4.0,-68.0,-32.0,3.0,-67.0,733.0,3
2020-04-07,178.0,6,5,winter,05:20:00,17:20:00,720.0,-36.0,-4.0,-68.0,-33.5,3.0,-70.0,734.0,3
2020-04-08,179.0,6,5,winter,05:20:00,17:20:00,720.0,-36.5,-5.0,-68.0,-30.5,4.0,-65.0,735.0,3
2020-04-09,179.0,6,5,winter,05:20:00,17:20:00,720.0,-35.0,-2.0,-68.0,-33.0,3.0,-69.0,737.0,3
2020-04-10,180.0,7,5,spring,05:20:00,17:20:00,720.0,-36.0,-4.0,-68.0,-36.0,3.0,-75.0,737.0,3
2020-04-11,181.0,7,5,spring,05:20:00,17:20:00,720.0,-39.5,-11.0,-68.0,-31.5,7.0,-70.0,740.0,3
2020-04-12,181.0,7,5,spring,05:19:00,17:20:00,721.0,-36.0,-4.0,-68.0,-29.5,9.0,-68.0,739.0,3
2020-04-13,182.0,7,5,spring,05:19:00,17:20:00,721.0,-38.5,-8.0,-69.0,-29.0,9.0,-67.0,739.0,3
2020-04-14,182.0,7,5,spring,05:19:00,17:20:00,721.0,-40.0,-11.0,-69.0,-30.0,10.0,-70.0,742.0,3
2020-04-15,183.0,7,5,spring,05:19:00,17:20:00,721.0,-36.0,-6.0,-66.0,-30.5,16.0,-77.0,744.0,3
2020-04-16,184.0,7,5,spring,05:19:00,17:20:00,721.0,-35.0,-3.0,-67.0,-31.0,19.0,-81.0,743.0,3
2020-04-17,184.0,7,5,spring,05:19:00,17:20:00,721.0,-35.0,0.0,-70.0,-32.0,19.0,-83.0,745.0,3
2020-04-18,185.0,7,5,spring,05:19:00,17:20:00,721.0,-33.5,0.0,-67.0,-31.0,19.0,-81.0,745.0,3
2020-04-19,185.0,7,5,spring,05:19:00,17:20:00,721.0,-34.5,0.0,-69.0,-32.5,19.0,-84.0,745.0,3
2020-04-22,187.0,7,5,spring,05:18:00,17:21:00,723.0,-35.0,-1.0,-69.0,-25.5,19.0,-70.0,752.0,3
2020-04-23,188.0,7,5,spring,05:18:00,17:21:00,723.0,-35.5,-3.0,-68.0,-29.0,19.0,-77.0,752.0,3
2020-04-24,188.0,7,5,spring,05:18:00,17:21:00,723.0,-35.5,-3.0,-68.0,-32.5,15.0,-80.0,753.0,3
2020-04-25,189.0,7,5,spring,05:18:00,17:21:00,723.0,-30.0,8.0,-68.0,-28.5,17.0,-74.0,755.0,3
2020-04-26,189.0,7,5,spring,05:18:00,17:21:00,723.0,-37.0,-4.0,-70.0,-31.0,16.0,-78.0,757.0,3
2020-04-27,190.0,7,5,spring,05:18:00,17:21:00,723.0,-39.5,-9.0,-70.0,-29.0,15.0,-73.0,759.0,3
2020-04-28,191.0,7,5,spring,05:18:00,17:21:00,723.0,-39.0,-9.0,-69.0,-30.0,15.0,-75.0,761.0,3
2020-04-29,191.0,7,5,spring,05:18:00,17:21:00,723.0,-38.5,-9.0,-68.0,-31.0,14.0,-76.0,761.0,3
2020-04-30,192.0,7,5,spring,05:18:00,17:21:00,723.0,-37.0,-7.0,-67.0,-33.0,15.0,-81.0,762.0,3
2020-05-01,192.0,7,5,spring,05:18:00,17:21:00,723.0,-38.0,-7.0,-69.0,-29.5,15.0,-74.0,763.0,3
2020-05-02,193.0,7,5,spring,05:18:00,17:22:00,724.0,-37.5,-7.0,-68.0,-31.5,15.0,-78.0,765.0,3
2020-05-03,194.0,7,5,spring,05:18:00,17:22:00,724.0,-37.5,-6.0,-69.0,-28.5,16.0,-73.0,766.0,3
2020-05-04,194.0,7,5,spring,05:18:00,17:22:00,724.0,-38.0,-7.0,-69.0,-31.0,15.0,-77.0,767.0,3
2020-05-05,195.0,7,5,spring,05:18:00,17:22:00,724.0,-38.5,-8.0,-69.0,-29.5,14.0,-73.0,769.0,3
2020-05-06,195.0,7,5,spring,05:18:00,17:22:00,724.0,-38.5,-7.0,-70.0,-30.0,16.0,-76.0,769.0,3
2020-05-07,196.0,7,5,spring,05:18:00,17:22:00,724.0,-38.0,-7.0,-69.0,-28.0,16.0,-72.0,771.0,3
2020-05-08,197.0,7,5,spring,05:18:00,17:22:00,724.0,-38.5,-6.0,-71.0,-28.0,16.0,-72.0,773.0,3
2020-05-09,197.0,7,5,spring,05:18:00,17:23:00,725.0,-37.0,-6.0,-68.0,-27.5,16.0,-71.0,775.0,3
2020-05-10,198.0,7,5,spring,05:18:00,17:23:00,725.0,-37.0,-5.0,-69.0,-32.5,15.0,-80.0,777.0,3
2020-05-11,199.0,7,5,spring,05:18:00,17:23:00,725.0,-38.5,-7.0,-70.0,-29.0,16.0,-74.0,778.0,3
2020-05-12,199.0,7,5,spring,05:18:00,17:23:00,725.0,-37.0,-7.0,-67.0,-30.5,16.0,-77.0,779.0,3
2020-05-14,200.0,7,5,spring,05:18:00,17:23:00,725.0,-37.0,-6.0,-68.0,-28.5,17.0,-74.0,781.0,3
2020-05-15,200.0,7,5,spring,05:18:00,17:24:00,726.0,-36.5,-6.0,-67.0,-29.0,17.0,-75.0,782.0,3
2020-05-16,201.0,7,5,spring,05:18:00,17:24:00,726.0,-37.0,-6.0,-68.0,-28.0,17.0,-73.0,786.0,3
2020-05-17,202.0,7,5,spring,05:18:00,17:24:00,726.0,-37.5,-6.0,-69.0,-32.5,17.0,-82.0,787.0,3
2020-05-18,202.0,7,5,spring,05:18:00,17:24:00,726.0,-38.0,-7.0,-69.0,-29.5,17.0,-76.0,788.0,3
2020-05-19,203.0,7,5,spring,05:18:00,17:24:00,726.0,-37.5,-6.0,-69.0,-28.0,17.0,-73.0,791.0,3
2020-05-20,203.0,7,5,spring,05:18:00,17:25:00,727.0,-37.0,-5.0,-69.0,-31.0,17.0,-79.0,791.0,3
2020-05-21,204.0,7,5,spring,05:18:00,17:25:00,727.0,-36.5,-4.0,-69.0,-28.5,17.0,-74.0,793.0,3
2020-05-22,205.0,7,5,spring,05:18:00,17:25:00,727.0,-37.5,-6.0,-69.0,-29.5,17.0,-76.0,797.0,3
2020-05-23,205.0,7,5,spring,05:18:00,17:25:00,727.0,-38.5,-7.0,-70.0,-29.5,17.0,-76.0,796.0,3
2020-05-24,206.0,7,5,spring,05:18:00,17:26:00,728.0,-36.5,-5.0,-68.0,-29.5,18.0,-77.0,799.0,3
2020-05-25,207.0,7,5,spring,05:18:00,17:26:00,728.0,-37.5,-6.0,-69.0,-29.5,16.0,-75.0,801.0,3
2020-05-26,207.0,7,5,spring,05:19:00,17:26:00,727.0,-36.0,-5.0,-67.0,-28.5,17.0,-74.0,802.0,3
2020-05-27,208.0,7,5,spring,05:19:00,17:26:00,727.0,-38.0,-7.0,-69.0,-27.0,17.0,-71.0,805.0,3
2020-05-28,208.0,7,5,spring,05:19:00,17:27:00,728.0,-37.5,-6.0,-69.0,-31.5,16.0,-79.0,804.0,3
2020-05-29,209.0,7,5,spring,05:19:00,17:27:00,728.0,-38.0,-7.0,-69.0,-27.5,16.0,-71.0,808.0,3
2020-05-30,210.0,8,5,spring,05:19:00,17:27:00,728.0,-37.0,-7.0,-67.0,-28.0,16.0,-72.0,811.0,3
2020-05-31,210.0,8,5,spring,05:19:00,17:28:00,729.0,-36.0,-5.0,-67.0,-28.5,16.0,-73.0,810.0,3
2020-06-01,211.0,8,5,spring,05:19:00,17:28:00,729.0,-35.0,0.0,-70.0,-27.5,16.0,-71.0,813.0,3
2020-06-02,212.0,8,5,spring,05:19:00,17:28:00,729.0,-33.5,0.0,-67.0,-27.5,16.0,-71.0,814.0,3
2020-06-03,212.0,8,5,spring,05:20:00,17:29:00,729.0,-35.0,-4.0,-66.0,-30.5,17.0,-78.0,815.0,3
2020-06-04,213.0,8,5,spring,05:20:00,17:29:00,729.0,-37.0,-5.0,-69.0,-31.0,21.0,-83.0,817.0,3
2020-06-05,213.0,8,5,spring,05:20:00,17:29:00,729.0,-36.5,-5.0,-68.0,-26.5,18.0,-71.0,817.0,3
2020-06-06,214.0,8,5,spring,05:20:00,17:30:00,730.0,-36.0,-3.0,-69.0,-33.0,18.0,-84.0,824.0,3
2020-06-07,215.0,8,5,spring,05:20:00,17:30:00,730.0,-35.5,-3.0,-68.0,-31.5,18.0,-81.0,825.0,3
2020-06-08,215.0,8,5,spring,05:21:00,17:30:00,729.0,-36.5,-4.0,-69.0,-30.0,15.0,-75.0,828.0,3
2020-06-09,216.0,8,5,spring,05:21:00,17:31:00,730.0,-36.0,-4.0,-68.0,-30.0,13.0,-73.0,830.0,3
2020-06-10,217.0,8,5,spring,05:21:00,17:31:00,730.0,-35.5,-4.0,-67.0,-30.5,12.0,-73.0,829.0,3
2020-06-11,217.0,8,5,spring,05:21:00,17:32:00,731.0,-31.5,3.0,-66.0,-31.5,13.0,-76.0,831.0,3
2020-06-12,218.0,8,5,spring,05:21:00,17:32:00,731.0,-32.0,3.0,-67.0,-27.5,16.0,-71.0,830.0,3
2020-06-13,218.0,8,5,spring,05:22:00,17:32:00,730.0,-31.5,5.0,-68.0,-29.5,16.0,-75.0,833.0,3
2020-06-14,219.0,8,5,spring,05:22:00,17:33:00,731.0,-31.0,6.0,-68.0,-31.5,22.0,-85.0,832.0,3
2020-06-15,220.0,8,5,spring,05:22:00,17:33:00,731.0,-32.5,3.0,-68.0,-31.5,17.0,-80.0,834.0,3
2020-06-16,220.0,8,5,spring,05:23:00,17:34:00,731.0,-32.0,6.0,-70.0,-28.5,16.0,-73.0,840.0,3
2020-06-17,221.0,8,5,spring,05:23:00,17:34:00,731.0,-32.5,3.0,-68.0,-32.5,11.0,-76.0,839.0,3
2020-06-18,222.0,8,5,spring,05:23:00,17:34:00,731.0,-35.0,1.0,-71.0,-37.0,12.0,-86.0,842.0,2
2020-06-20,222.0,8,5,spring,05:23:00,17:35:00,732.0,-31.5,4.0,-67.0,-32.5,9.0,-74.0,844.0,2
2020-06-21,223.0,8,5,spring,05:24:00,17:35:00,731.0,-30.5,5.0,-66.0,-31.5,9.0,-72.0,843.0,2
2020-06-22,224.0,8,5,spring,05:24:00,17:36:00,732.0,-32.0,3.0,-67.0,-27.0,15.0,-69.0,847.0,2
2020-06-23,224.0,8,5,spring,05:24:00,17:36:00,732.0,-33.5,0.0,-67.0,-30.0,14.0,-74.0,850.0,2
2020-06-24,225.0,8,5,spring,05:25:00,17:37:00,732.0,-36.0,-3.0,-69.0,-34.0,14.0,-82.0,855.0,2
2020-06-25,225.0,8,5,spring,05:25:00,17:37:00,732.0,-49.5,1.0,-100.0,-32.5,13.0,-78.0,854.0,3
2020-06-26,226.0,8,5,spring,05:25:00,17:38:00,733.0,-33.5,-1.0,-66.0,-30.5,14.0,-75.0,860.0,3
2020-06-27,227.0,8,5,spring,05:26:00,17:38:00,732.0,-49.0,1.0,-99.0,-32.5,9.0,-74.0,859.0,3
2020-06-28,227.0,8,5,spring,05:26:00,17:39:00,733.0,-33.0,-1.0,-65.0,-30.0,10.0,-70.0,858.0,3
2020-06-29,228.0,8,5,spring,05:26:00,17:39:00,733.0,-33.5,-1.0,-66.0,-30.0,12.0,-72.0,869.0,3
2020-07-02,230.0,8,5,spring,05:28:00,17:41:00,733.0,-26.5,-1.0,-52.0,-22.0,9.0,-53.0,832.0,2
2020-07-03,231.0,8,5,spring,05:28:00,17:41:00,733.0,-32.5,-1.0,-64.0,-30.5,9.0,-70.0,863.0,2
2020-07-04,231.0,8,5,spring,05:28:00,17:42:00,734.0,-33.5,0.0,-67.0,-30.5,9.0,-70.0,865.0,2
2020-07-05,232.0,8,5,spring,05:29:00,17:42:00,733.0,-33.5,-2.0,-65.0,-29.0,12.0,-70.0,864.0,2
2020-07-06,233.0,8,5,spring,05:29:00,17:43:00,734.0,-58.0,-53.0,-63.0,-58.5,-45.0,-72.0,895.0,1
2020-07-08,234.0,8,5,spring,05:30:00,17:44:00,734.0,-26.5,-1.0,-52.0,-25.5,11.0,-62.0,843.0,1
2020-07-09,235.0,8,5,spring,05:31:00,17:45:00,734.0,-34.5,-4.0,-65.0,-30.5,13.0,-74.0,873.0,2
2020-07-10,235.0,8,5,spring,05:31:00,17:45:00,734.0,-36.5,-6.0,-67.0,-29.0,9.0,-67.0,873.0,2
2020-07-11,236.0,8,5,spring,05:31:00,17:46:00,735.0,-35.5,-4.0,-67.0,-28.5,10.0,-67.0,874.0,2
2020-07-12,236.0,8,5,spring,05:32:00,17:46:00,734.0,-33.5,0.0,-67.0,-31.0,9.0,-71.0,876.0,2
2020-07-13,237.0,8,5,spring,05:32:00,17:47:00,735.0,-36.5,-7.0,-66.0,-33.0,8.0,-74.0,875.0,2
2020-07-14,238.0,8,5,spring,05:33:00,17:48:00,735.0,-37.5,-5.0,-70.0,-31.0,8.0,-70.0,878.0,2
2020-07-15,238.0,8,5,spring,05:33:00,17:48:00,735.0,-37.5,-5.0,-70.0,-31.0,9.0,-71.0,880.0,2
2020-07-16,239.0,8,5,spring,05:34:00,17:49:00,735.0,-35.0,-4.0,-66.0,-36.5,10.0,-83.0,879.0,2
2020-07-17,240.0,9,5,spring,05:34:00,17:50:00,736.0,-38.0,-9.0,-67.0,-30.5,11.0,-72.0,881.0,2
2020-07-18,240.0,9,5,spring,05:35:00,17:50:00,735.0,-37.0,-7.0,-67.0,-32.5,12.0,-77.0,882.0,2
2020-07-19,241.0,9,5,spring,05:35:00,17:51:00,736.0,-35.0,-6.0,-64.0,-30.0,14.0,-74.0,881.0,2
2020-07-20,242.0,9,5,spring,05:36:00,17:51:00,735.0,-36.5,-6.0,-67.0,-29.0,15.0,-73.0,882.0,2
2020-07-21,242.0,9,5,spring,05:37:00,17:52:00,735.0,-32.5,1.0,-66.0,-30.5,14.0,-75.0,882.0,2
2020-07-22,243.0,9,5,spring,05:37:00,17:53:00,736.0,-33.5,-1.0,-66.0,-33.0,12.0,-78.0,884.0,2
2020-07-23,244.0,9,5,spring,05:38:00,17:53:00,735.0,-33.5,1.0,-68.0,-29.0,13.0,-71.0,885.0,2
2020-07-24,244.0,9,5,spring,05:38:00,17:54:00,736.0,-35.0,0.0,-70.0,-30.0,13.0,-73.0,887.0,2
2020-07-25,245.0,9,5,spring,05:39:00,17:55:00,736.0,-33.0,0.0,-66.0,-30.5,13.0,-74.0,888.0,2
2020-07-27,246.0,9,5,spring,05:39:00,17:55:00,736.0,-33.5,0.0,-67.0,-36.5,12.0,-85.0,888.0,2
2020-07-28,246.0,9,5,spring,05:40:00,17:56:00,736.0,-37.5,-7.0,-68.0,-35.5,12.0,-83.0,890.0,2
2020-07-29,247.0,9,5,spring,05:41:00,17:57:00,736.0,-35.0,1.0,-71.0,-29.5,13.0,-72.0,890.0,2
2020-07-30,248.0,9,5,spring,05:41:00,17:58:00,737.0,-36.0,-5.0,-67.0,-30.0,14.0,-74.0,892.0,2
2020-07-31,248.0,9,5,spring,05:42:00,17:58:00,736.0,-35.5,-3.0,-68.0,-31.0,12.0,-74.0,892.0,2
2020-08-01,249.0,9,5,spring,05:42:00,17:59:00,737.0,-34.5,-1.0,-68.0,-33.0,12.0,-78.0,893.0,2
2020-08-02,249.0,9,5,spring,05:43:00,18:00:00,737.0,-36.0,0.0,-72.0,-34.5,13.0,-82.0,889.0,2
2020-08-03,250.0,9,5,spring,05:44:00,18:00:00,736.0,-32.5,3.0,-68.0,-30.5,14.0,-75.0,889.0,2
2020-08-04,251.0,9,5,spring,05:44:00,18:01:00,737.0,-34.5,-1.0,-68.0,-31.0,12.0,-74.0,890.0,2
2020-08-05,251.0,9,5,spring,05:45:00,18:02:00,737.0,-38.5,-8.0,-69.0,-30.0,12.0,-72.0,889.0,2
2020-08-06,252.0,9,5,spring,05:45:00,18:02:00,737.0,-50.0,-1.0,-99.0,-36.0,12.0,-84.0,889.0,2
2020-08-07,253.0,9,5,spring,05:46:00,18:03:00,737.0,-34.5,-1.0,-68.0,-34.0,13.0,-81.0,892.0,2
2020-08-08,253.0,9,5,spring,05:47:00,18:04:00,737.0,-33.5,0.0,-67.0,-30.5,13.0,-74.0,894.0,2
2020-08-09,254.0,9,5,spring,05:47:00,18:05:00,738.0,-32.5,3.0,-68.0,-34.0,14.0,-82.0,895.0,2
2020-08-10,255.0,9,5,spring,05:48:00,18:05:00,737.0,-35.5,-2.0,-69.0,-30.0,12.0,-72.0,893.0,2
2020-08-11,255.0,9,5,spring,05:49:00,18:06:00,737.0,-35.0,4.0,-74.0,-29.0,13.0,-71.0,894.0,2
2020-08-12,256.0,9,5,spring,05:49:00,18:07:00,738.0,-36.0,-4.0,-68.0,-30.0,13.0,-73.0,896.0,2
2020-08-13,257.0,9,5,spring,05:50:00,18:07:00,737.0,-34.5,-1.0,-68.0,-32.0,14.0,-78.0,894.0,2
2020-08-14,257.0,9,5,spring,05:51:00,18:08:00,737.0,-34.5,0.0,-69.0,-30.0,13.0,-73.0,894.0,2
2020-08-15,258.0,9,5,spring,05:51:00,18:09:00,738.0,-34.0,0.0,-68.0,-30.0,13.0,-73.0,894.0,2
2020-08-16,259.0,9,5,spring,05:52:00,18:10:00,738.0,-35.0,-1.0,-69.0,-32.0,13.0,-77.0,894.0,3
2020-08-17,259.0,9,5,spring,05:53:00,18:10:00,737.0,-36.0,-3.0,-69.0,-30.5,14.0,-75.0,890.0,2
2020-08-18,260.0,9,5,spring,05:53:00,18:11:00,738.0,-34.5,-2.0,-67.0,-30.0,13.0,-73.0,889.0,2
2020-08-19,261.0,9,5,spring,05:54:00,18:12:00,738.0,-33.0,1.0,-67.0,-29.0,13.0,-71.0,888.0,2
2020-08-20,261.0,9,5,spring,05:55:00,18:13:00,738.0,-34.5,-1.0,-68.0,-30.5,13.0,-74.0,886.0,2
2020-08-21,262.0,9,5,spring,05:56:00,18:13:00,737.0,-33.5,0.0,-67.0,-29.5,13.0,-72.0,886.0,2
2020-08-22,263.0,9,5,spring,05:56:00,18:14:00,738.0,-34.5,-1.0,-68.0,-31.5,12.0,-75.0,884.0,2
2020-08-23,263.0,9,5,spring,05:57:00,18:15:00,738.0,-32.5,2.0,-67.0,-32.0,13.0,-77.0,885.0,2
2020-08-24,264.0,9,5,spring,05:58:00,18:15:00,737.0,-35.0,-3.0,-67.0,-30.5,12.0,-73.0,884.0,2
2020-08-25,264.0,9,5,spring,05:58:00,18:16:00,738.0,-34.0,0.0,-68.0,-32.0,13.0,-77.0,883.0,2
2020-08-26,265.0,9,5,spring,05:59:00,18:17:00,738.0,-35.5,-3.0,-68.0,-30.5,13.0,-74.0,885.0,3
2020-08-27,266.0,9,5,spring,06:00:00,18:18:00,738.0,-33.5,1.0,-68.0,-30.0,14.0,-74.0,887.0,3
2020-08-28,266.0,9,5,spring,06:00:00,18:18:00,738.0,-35.0,-1.0,-69.0,-31.0,13.0,-75.0,888.0,3
2020-08-29,267.0,9,5,spring,06:01:00,18:19:00,738.0,-36.0,-3.0,-69.0,-30.5,13.0,-74.0,889.0,2
2020-08-30,268.0,9,5,spring,06:02:00,18:20:00,738.0,-34.5,0.0,-69.0,-30.5,13.0,-74.0,887.0,2
2020-08-31,268.0,9,5,spring,06:03:00,18:20:00,737.0,-36.0,-2.0,-70.0,-32.5,12.0,-77.0,887.0,3
2020-09-01,269.0,9,5,spring,06:03:00,18:21:00,738.0,-34.0,1.0,-69.0,-33.5,13.0,-80.0,888.0,3
2020-09-03,270.0,10,5,summer,06:04:00,18:22:00,738.0,-34.5,0.0,-69.0,-30.5,13.0,-74.0,885.0,3
2020-09-04,270.0,10,5,summer,06:05:00,18:23:00,738.0,-35.5,-1.0,-70.0,-33.0,13.0,-79.0,884.0,3
2020-09-05,271.0,10,5,summer,06:05:00,18:23:00,738.0,-36.0,-2.0,-70.0,-30.0,12.0,-72.0,884.0,3
2020-09-06,272.0,10,5,summer,06:06:00,18:24:00,738.0,-35.0,0.0,-70.0,-30.5,14.0,-75.0,882.0,3
2020-09-07,272.0,10,5,summer,06:07:00,18:25:00,738.0,-35.5,-2.0,-69.0,-30.5,13.0,-74.0,881.0,3
2020-09-08,273.0,10,5,summer,06:07:00,18:25:00,738.0,-35.0,-1.0,-69.0,-32.0,14.0,-78.0,881.0,3
2020-09-09,274.0,10,5,summer,06:08:00,18:26:00,738.0,-35.0,-1.0,-69.0,-33.0,15.0,-81.0,881.0,3
2020-09-10,274.0,10,5,summer,06:09:00,18:27:00,738.0,-36.5,-4.0,-69.0,-32.5,14.0,-79.0,879.0,3
2020-09-11,275.0,10,5,summer,06:10:00,18:27:00,737.0,-33.5,2.0,-69.0,-29.5,15.0,-74.0,877.0,3
2020-09-12,275.0,10,5,summer,06:10:00,18:28:00,738.0,-36.5,-2.0,-71.0,-30.5,13.0,-74.0,876.0,3
2020-09-13,276.0,10,5,summer,06:11:00,18:29:00,738.0,-32.5,3.0,-68.0,-32.0,13.0,-77.0,874.0,2
2020-09-14,277.0,10,5,summer,06:12:00,18:29:00,737.0,-33.5,2.0,-69.0,-30.0,14.0,-74.0,873.0,3
2020-09-15,277.0,10,5,summer,06:12:00,18:30:00,738.0,-34.0,-1.0,-67.0,-28.5,14.0,-71.0,872.0,3
2020-09-16,278.0,10,5,summer,06:13:00,18:31:00,738.0,-37.5,-6.0,-69.0,-32.0,14.0,-78.0,873.0,3
2020-09-17,279.0,10,5,summer,06:14:00,18:31:00,737.0,-36.0,-3.0,-69.0,-29.5,14.0,-73.0,873.0,3
2020-09-18,279.0,10,5,summer,06:14:00,18:32:00,738.0,-36.0,-1.0,-71.0,-30.5,15.0,-76.0,870.0,3
2020-09-19,280.0,10,5,summer,06:15:00,18:32:00,737.0,-35.0,0.0,-70.0,-32.0,14.0,-78.0,872.0,3
2020-09-20,281.0,10,5,summer,06:16:00,18:33:00,737.0,-33.0,4.0,-70.0,-37.0,14.0,-88.0,870.0,2
2020-09-21,281.0,10,5,summer,06:16:00,18:34:00,738.0,-34.0,3.0,-71.0,-36.5,14.0,-87.0,870.0,3
2020-09-22,282.0,10,5,summer,06:17:00,18:34:00,737.0,-35.5,0.0,-71.0,-35.5,14.0,-85.0,871.0,3
2020-09-23,282.0,10,5,summer,06:18:00,18:35:00,737.0,-36.5,-3.0,-70.0,-32.5,13.0,-78.0,872.0,3
2020-09-24,283.0,10,5,summer,06:18:00,18:35:00,737.0,-35.5,-1.0,-70.0,-29.5,14.0,-73.0,871.0,3
2020-09-25,284.0,10,5,summer,06:19:00,18:36:00,737.0,-36.0,0.0,-72.0,-36.0,14.0,-86.0,869.0,3
2020-09-26,284.0,10,5,summer,06:20:00,18:37:00,737.0,-35.5,-1.0,-70.0,-30.0,14.0,-74.0,867.0,3
2020-09-27,285.0,10,5,summer,06:20:00,18:37:00,737.0,-35.5,-2.0,-69.0,-33.0,15.0,-81.0,865.0,3
2020-09-28,286.0,10,5,summer,06:21:00,18:38:00,737.0,-37.0,-4.0,-70.0,-31.5,14.0,-77.0,866.0,2
2020-09-29,286.0,10,5,summer,06:21:00,18:38:00,737.0,-34.5,-1.0,-68.0,-33.0,13.0,-79.0,867.0,2
2020-09-30,287.0,10,5,summer,06:22:00,18:39:00,737.0,-36.5,-3.0,-70.0,-29.0,14.0,-72.0,869.0,3
